"Station","Date.UTC.","Amount.mm.","Period.Hrs.","Freq","UTC_date"
"Auckland, North Shore Albany Ews","20101029:0600",0,1,"H",2010-10-29 06:00:00
"Auckland, North Shore Albany Ews","20101030:0600",0,1,"H",2010-10-30 06:00:00
"Auckland, North Shore Albany Ews","20101031:0600",0,1,"H",2010-10-31 06:00:00
"Auckland, North Shore Albany Ews","20101101:0600",0,1,"H",2010-11-01 06:00:00
"Auckland, North Shore Albany Ews","20101102:0600",0,1,"H",2010-11-02 06:00:00
"Auckland, North Shore Albany Ews","20101103:0600",0,1,"H",2010-11-03 06:00:00
"Auckland, North Shore Albany Ews","20101104:0600",0,1,"H",2010-11-04 06:00:00
"Auckland, North Shore Albany Ews","20101105:0600",0,1,"H",2010-11-05 06:00:00
"Auckland, North Shore Albany Ews","20101106:0600",0,1,"H",2010-11-06 06:00:00
"Auckland, North Shore Albany Ews","20101107:0600",0,1,"H",2010-11-07 06:00:00
"Auckland, North Shore Albany Ews","20101108:0600",0,1,"H",2010-11-08 06:00:00
"Auckland, North Shore Albany Ews","20101109:0600",0,1,"H",2010-11-09 06:00:00
"Auckland, North Shore Albany Ews","20101110:0600",0,1,"H",2010-11-10 06:00:00
"Auckland, North Shore Albany Ews","20101111:0600",0,1,"H",2010-11-11 06:00:00
"Auckland, North Shore Albany Ews","20101112:0600",0,1,"H",2010-11-12 06:00:00
"Auckland, North Shore Albany Ews","20101113:0600",0,1,"H",2010-11-13 06:00:00
"Auckland, North Shore Albany Ews","20101114:0600",0,1,"H",2010-11-14 06:00:00
"Auckland, North Shore Albany Ews","20101115:0600",0,1,"H",2010-11-15 06:00:00
"Auckland, North Shore Albany Ews","20101116:0600",0,1,"H",2010-11-16 06:00:00
"Auckland, North Shore Albany Ews","20101117:0600",0,1,"H",2010-11-17 06:00:00
"Auckland, North Shore Albany Ews","20101118:0600",0,1,"H",2010-11-18 06:00:00
"Auckland, North Shore Albany Ews","20101119:0600",0,1,"H",2010-11-19 06:00:00
"Auckland, North Shore Albany Ews","20101120:0600",0,1,"H",2010-11-20 06:00:00
"Auckland, North Shore Albany Ews","20101121:0600",0,1,"H",2010-11-21 06:00:00
"Auckland, North Shore Albany Ews","20101122:0600",0,1,"H",2010-11-22 06:00:00
"Auckland, North Shore Albany Ews","20101123:0600",0.1,1,"H",2010-11-23 06:00:00
"Auckland, North Shore Albany Ews","20101124:0600",0,1,"H",2010-11-24 06:00:00
"Auckland, North Shore Albany Ews","20101125:0600",0,1,"H",2010-11-25 06:00:00
"Auckland, North Shore Albany Ews","20101126:0600",0,1,"H",2010-11-26 06:00:00
"Auckland, North Shore Albany Ews","20101127:0600",0,1,"H",2010-11-27 06:00:00
"Auckland, North Shore Albany Ews","20101128:0600",0,1,"H",2010-11-28 06:00:00
"Auckland, North Shore Albany Ews","20101129:0600",0,1,"H",2010-11-29 06:00:00
"Auckland, North Shore Albany Ews","20101130:0600",0,1,"H",2010-11-30 06:00:00
"Auckland, North Shore Albany Ews","20101201:0600",0,1,"H",2010-12-01 06:00:00
"Auckland, North Shore Albany Ews","20101202:0600",0,1,"H",2010-12-02 06:00:00
"Auckland, North Shore Albany Ews","20101203:0600",0,1,"H",2010-12-03 06:00:00
"Auckland, North Shore Albany Ews","20101204:0600",0,1,"H",2010-12-04 06:00:00
"Auckland, North Shore Albany Ews","20101205:0600",0,1,"H",2010-12-05 06:00:00
"Auckland, North Shore Albany Ews","20101206:0600",0,1,"H",2010-12-06 06:00:00
"Auckland, North Shore Albany Ews","20101207:0600",0,1,"H",2010-12-07 06:00:00
"Auckland, North Shore Albany Ews","20101208:0600",0,1,"H",2010-12-08 06:00:00
"Auckland, North Shore Albany Ews","20101209:0600",0,1,"H",2010-12-09 06:00:00
"Auckland, North Shore Albany Ews","20101210:0600",0,1,"H",2010-12-10 06:00:00
"Auckland, North Shore Albany Ews","20101211:0600",0,1,"H",2010-12-11 06:00:00
"Auckland, North Shore Albany Ews","20101212:0600",0,1,"H",2010-12-12 06:00:00
"Auckland, North Shore Albany Ews","20101213:0600",0,1,"H",2010-12-13 06:00:00
"Auckland, North Shore Albany Ews","20101214:0600",0.1,1,"H",2010-12-14 06:00:00
"Auckland, North Shore Albany Ews","20101215:0600",0,1,"H",2010-12-15 06:00:00
"Auckland, North Shore Albany Ews","20101216:0600",0.7,1,"H",2010-12-16 06:00:00
"Auckland, North Shore Albany Ews","20101217:0600",2.5,1,"H",2010-12-17 06:00:00
"Auckland, North Shore Albany Ews","20101218:0600",0.1,1,"H",2010-12-18 06:00:00
"Auckland, North Shore Albany Ews","20101219:0600",0.2,1,"H",2010-12-19 06:00:00
"Auckland, North Shore Albany Ews","20101220:0600",0,1,"H",2010-12-20 06:00:00
"Auckland, North Shore Albany Ews","20101221:0600",0,1,"H",2010-12-21 06:00:00
"Auckland, North Shore Albany Ews","20101222:0600",0,1,"H",2010-12-22 06:00:00
"Auckland, North Shore Albany Ews","20101223:0600",0,1,"H",2010-12-23 06:00:00
"Auckland, North Shore Albany Ews","20101224:0600",0,1,"H",2010-12-24 06:00:00
"Auckland, North Shore Albany Ews","20101225:0600",0,1,"H",2010-12-25 06:00:00
"Auckland, North Shore Albany Ews","20101226:0600",0,1,"H",2010-12-26 06:00:00
"Auckland, North Shore Albany Ews","20101227:0600",0,1,"H",2010-12-27 06:00:00
"Auckland, North Shore Albany Ews","20101228:0600",0,1,"H",2010-12-28 06:00:00
"Auckland, North Shore Albany Ews","20101229:0600",0,1,"H",2010-12-29 06:00:00
"Auckland, North Shore Albany Ews","20101230:0600",0,1,"H",2010-12-30 06:00:00
"Auckland, North Shore Albany Ews","20101231:0600",0,1,"H",2010-12-31 06:00:00
"Auckland, North Shore Albany Ews","20110101:0600",0,1,"H",2011-01-01 06:00:00
"Auckland, North Shore Albany Ews","20110102:0600",0,1,"H",2011-01-02 06:00:00
"Auckland, North Shore Albany Ews","20110103:0600",0,1,"H",2011-01-03 06:00:00
"Auckland, North Shore Albany Ews","20110104:0600",0,1,"H",2011-01-04 06:00:00
"Auckland, North Shore Albany Ews","20110105:0600",0,1,"H",2011-01-05 06:00:00
"Auckland, North Shore Albany Ews","20110106:0600",0,1,"H",2011-01-06 06:00:00
"Auckland, North Shore Albany Ews","20110107:0600",0,1,"H",2011-01-07 06:00:00
"Auckland, North Shore Albany Ews","20110108:0600",0,1,"H",2011-01-08 06:00:00
"Auckland, North Shore Albany Ews","20110109:0600",0,1,"H",2011-01-09 06:00:00
"Auckland, North Shore Albany Ews","20110110:0600",0,1,"H",2011-01-10 06:00:00
"Auckland, North Shore Albany Ews","20110111:0600",0,1,"H",2011-01-11 06:00:00
"Auckland, North Shore Albany Ews","20110112:0600",0,1,"H",2011-01-12 06:00:00
"Auckland, North Shore Albany Ews","20110113:0600",0,1,"H",2011-01-13 06:00:00
"Auckland, North Shore Albany Ews","20110114:0600",0,1,"H",2011-01-14 06:00:00
"Auckland, North Shore Albany Ews","20110115:0600",0,1,"H",2011-01-15 06:00:00
"Auckland, North Shore Albany Ews","20110116:0600",0,1,"H",2011-01-16 06:00:00
"Auckland, North Shore Albany Ews","20110117:0600",0.2,1,"H",2011-01-17 06:00:00
"Auckland, North Shore Albany Ews","20110118:0600",0.3,1,"H",2011-01-18 06:00:00
"Auckland, North Shore Albany Ews","20110119:0600",0,1,"H",2011-01-19 06:00:00
"Auckland, North Shore Albany Ews","20110120:0600",0,1,"H",2011-01-20 06:00:00
"Auckland, North Shore Albany Ews","20110121:0600",0.8,1,"H",2011-01-21 06:00:00
"Auckland, North Shore Albany Ews","20110122:0600",0.8,1,"H",2011-01-22 06:00:00
"Auckland, North Shore Albany Ews","20110123:0600",0,1,"H",2011-01-23 06:00:00
"Auckland, North Shore Albany Ews","20110124:0600",0,1,"H",2011-01-24 06:00:00
"Auckland, North Shore Albany Ews","20110125:0600",0,1,"H",2011-01-25 06:00:00
"Auckland, North Shore Albany Ews","20110126:0600",0,1,"H",2011-01-26 06:00:00
"Auckland, North Shore Albany Ews","20110127:0600",0,1,"H",2011-01-27 06:00:00
"Auckland, North Shore Albany Ews","20110128:0600",2.4,1,"H",2011-01-28 06:00:00
"Auckland, North Shore Albany Ews","20110129:0600",0,1,"H",2011-01-29 06:00:00
"Auckland, North Shore Albany Ews","20110130:0600",0,1,"H",2011-01-30 06:00:00
"Auckland, North Shore Albany Ews","20110131:0600",0,1,"H",2011-01-31 06:00:00
"Auckland, North Shore Albany Ews","20110201:0600",0,1,"H",2011-02-01 06:00:00
"Auckland, North Shore Albany Ews","20110202:0600",0,1,"H",2011-02-02 06:00:00
"Auckland, North Shore Albany Ews","20110203:0600",0,1,"H",2011-02-03 06:00:00
"Auckland, North Shore Albany Ews","20110204:0600",0,1,"H",2011-02-04 06:00:00
"Auckland, North Shore Albany Ews","20110205:0600",0,1,"H",2011-02-05 06:00:00
"Auckland, North Shore Albany Ews","20110206:0600",0,1,"H",2011-02-06 06:00:00
"Auckland, North Shore Albany Ews","20110207:0600",0,1,"H",2011-02-07 06:00:00
"Auckland, North Shore Albany Ews","20110208:0600",0,1,"H",2011-02-08 06:00:00
"Auckland, North Shore Albany Ews","20110209:0600",0,1,"H",2011-02-09 06:00:00
"Auckland, North Shore Albany Ews","20110210:0600",0,1,"H",2011-02-10 06:00:00
"Auckland, North Shore Albany Ews","20110211:0600",0,1,"H",2011-02-11 06:00:00
"Auckland, North Shore Albany Ews","20110212:0600",0,1,"H",2011-02-12 06:00:00
"Auckland, North Shore Albany Ews","20110213:0600",0,1,"H",2011-02-13 06:00:00
"Auckland, North Shore Albany Ews","20110214:0600",0,1,"H",2011-02-14 06:00:00
"Auckland, North Shore Albany Ews","20110215:0600",0,1,"H",2011-02-15 06:00:00
"Auckland, North Shore Albany Ews","20110216:0600",0,1,"H",2011-02-16 06:00:00
"Auckland, North Shore Albany Ews","20110217:0600",0,1,"H",2011-02-17 06:00:00
"Auckland, North Shore Albany Ews","20110218:0600",0,1,"H",2011-02-18 06:00:00
"Auckland, North Shore Albany Ews","20110219:0600",0,1,"H",2011-02-19 06:00:00
"Auckland, North Shore Albany Ews","20110220:0600",0,1,"H",2011-02-20 06:00:00
"Auckland, North Shore Albany Ews","20110221:0600",0,1,"H",2011-02-21 06:00:00
"Auckland, North Shore Albany Ews","20110222:0600",1.1,1,"H",2011-02-22 06:00:00
"Auckland, North Shore Albany Ews","20110223:0600",0,1,"H",2011-02-23 06:00:00
"Auckland, North Shore Albany Ews","20110224:0600",0,1,"H",2011-02-24 06:00:00
"Auckland, North Shore Albany Ews","20110225:0600",0,1,"H",2011-02-25 06:00:00
"Auckland, North Shore Albany Ews","20110226:0600",0,1,"H",2011-02-26 06:00:00
"Auckland, North Shore Albany Ews","20110227:0600",0,1,"H",2011-02-27 06:00:00
"Auckland, North Shore Albany Ews","20110228:0600",0,1,"H",2011-02-28 06:00:00
"Auckland, North Shore Albany Ews","20110301:0600",0,1,"H",2011-03-01 06:00:00
"Auckland, North Shore Albany Ews","20110302:0600",0.2,1,"H",2011-03-02 06:00:00
"Auckland, North Shore Albany Ews","20110303:0600",0,1,"H",2011-03-03 06:00:00
"Auckland, North Shore Albany Ews","20110304:0600",0,1,"H",2011-03-04 06:00:00
"Auckland, North Shore Albany Ews","20110305:0600",0.8,1,"H",2011-03-05 06:00:00
"Auckland, North Shore Albany Ews","20110306:0600",0,1,"H",2011-03-06 06:00:00
"Auckland, North Shore Albany Ews","20110307:0600",0,1,"H",2011-03-07 06:00:00
"Auckland, North Shore Albany Ews","20110308:0600",0,1,"H",2011-03-08 06:00:00
"Auckland, North Shore Albany Ews","20110309:0600",0,1,"H",2011-03-09 06:00:00
"Auckland, North Shore Albany Ews","20110310:0600",0,1,"H",2011-03-10 06:00:00
"Auckland, North Shore Albany Ews","20110311:0600",0,1,"H",2011-03-11 06:00:00
"Auckland, North Shore Albany Ews","20110312:0600",0,1,"H",2011-03-12 06:00:00
"Auckland, North Shore Albany Ews","20110313:0600",0,1,"H",2011-03-13 06:00:00
"Auckland, North Shore Albany Ews","20110314:0600",0,1,"H",2011-03-14 06:00:00
"Auckland, North Shore Albany Ews","20110315:0600",0,1,"H",2011-03-15 06:00:00
"Auckland, North Shore Albany Ews","20110316:0600",0,1,"H",2011-03-16 06:00:00
"Auckland, North Shore Albany Ews","20110317:0600",0,1,"H",2011-03-17 06:00:00
"Auckland, North Shore Albany Ews","20110318:0600",0.2,1,"H",2011-03-18 06:00:00
"Auckland, North Shore Albany Ews","20110319:0600",0,1,"H",2011-03-19 06:00:00
"Auckland, North Shore Albany Ews","20110320:0600",0,1,"H",2011-03-20 06:00:00
"Auckland, North Shore Albany Ews","20110321:0600",0.3,1,"H",2011-03-21 06:00:00
"Auckland, North Shore Albany Ews","20110322:0600",0,1,"H",2011-03-22 06:00:00
"Auckland, North Shore Albany Ews","20110323:0600",0,1,"H",2011-03-23 06:00:00
"Auckland, North Shore Albany Ews","20110324:0600",0,1,"H",2011-03-24 06:00:00
"Auckland, North Shore Albany Ews","20110325:0600",0.6,1,"H",2011-03-25 06:00:00
"Auckland, North Shore Albany Ews","20110326:0600",0.2,1,"H",2011-03-26 06:00:00
"Auckland, North Shore Albany Ews","20110327:0600",0,1,"H",2011-03-27 06:00:00
"Auckland, North Shore Albany Ews","20110328:0600",0,1,"H",2011-03-28 06:00:00
"Auckland, North Shore Albany Ews","20110329:0600",0,1,"H",2011-03-29 06:00:00
"Auckland, North Shore Albany Ews","20110330:0600",0,1,"H",2011-03-30 06:00:00
"Auckland, North Shore Albany Ews","20110331:0600",0,1,"H",2011-03-31 06:00:00
"Auckland, North Shore Albany Ews","20110401:0600",0,1,"H",2011-04-01 06:00:00
"Auckland, North Shore Albany Ews","20110402:0600",0,1,"H",2011-04-02 06:00:00
"Auckland, North Shore Albany Ews","20110403:0600",0,1,"H",2011-04-03 06:00:00
"Auckland, North Shore Albany Ews","20110404:0600",0,1,"H",2011-04-04 06:00:00
"Auckland, North Shore Albany Ews","20110405:0600",0.2,1,"H",2011-04-05 06:00:00
"Auckland, North Shore Albany Ews","20110406:0600",0,1,"H",2011-04-06 06:00:00
"Auckland, North Shore Albany Ews","20110407:0600",0.1,1,"H",2011-04-07 06:00:00
"Auckland, North Shore Albany Ews","20110408:0600",0,1,"H",2011-04-08 06:00:00
"Auckland, North Shore Albany Ews","20110409:0600",0,1,"H",2011-04-09 06:00:00
"Auckland, North Shore Albany Ews","20110410:0600",0,1,"H",2011-04-10 06:00:00
"Auckland, North Shore Albany Ews","20110411:0600",0,1,"H",2011-04-11 06:00:00
"Auckland, North Shore Albany Ews","20110412:0600",0,1,"H",2011-04-12 06:00:00
"Auckland, North Shore Albany Ews","20110413:0600",0,1,"H",2011-04-13 06:00:00
"Auckland, North Shore Albany Ews","20110414:0600",0,1,"H",2011-04-14 06:00:00
"Auckland, North Shore Albany Ews","20110415:0600",0,1,"H",2011-04-15 06:00:00
"Auckland, North Shore Albany Ews","20110416:0600",0.2,1,"H",2011-04-16 06:00:00
"Auckland, North Shore Albany Ews","20110417:0600",0,1,"H",2011-04-17 06:00:00
"Auckland, North Shore Albany Ews","20110418:0600",0,1,"H",2011-04-18 06:00:00
"Auckland, North Shore Albany Ews","20110419:0600",0,1,"H",2011-04-19 06:00:00
"Auckland, North Shore Albany Ews","20110420:0600",0,1,"H",2011-04-20 06:00:00
"Auckland, North Shore Albany Ews","20110421:0600",0,1,"H",2011-04-21 06:00:00
"Auckland, North Shore Albany Ews","20110422:0600",0,1,"H",2011-04-22 06:00:00
"Auckland, North Shore Albany Ews","20110423:0600",0,1,"H",2011-04-23 06:00:00
"Auckland, North Shore Albany Ews","20110424:0600",0,1,"H",2011-04-24 06:00:00
"Auckland, North Shore Albany Ews","20110425:0600",3.4,1,"H",2011-04-25 06:00:00
"Auckland, North Shore Albany Ews","20110426:0600",0,1,"H",2011-04-26 06:00:00
"Auckland, North Shore Albany Ews","20110427:0600",0,1,"H",2011-04-27 06:00:00
"Auckland, North Shore Albany Ews","20110428:0600",0,1,"H",2011-04-28 06:00:00
"Auckland, North Shore Albany Ews","20110429:0600",0,1,"H",2011-04-29 06:00:00
"Auckland, North Shore Albany Ews","20110430:0600",0,1,"H",2011-04-30 06:00:00
"Auckland, North Shore Albany Ews","20110501:0600",0,1,"H",2011-05-01 06:00:00
"Auckland, North Shore Albany Ews","20110502:0600",0.4,1,"H",2011-05-02 06:00:00
"Auckland, North Shore Albany Ews","20110503:0600",0.1,1,"H",2011-05-03 06:00:00
"Auckland, North Shore Albany Ews","20110504:0600",0,1,"H",2011-05-04 06:00:00
"Auckland, North Shore Albany Ews","20110505:0600",0,1,"H",2011-05-05 06:00:00
"Auckland, North Shore Albany Ews","20110506:0600",0,1,"H",2011-05-06 06:00:00
"Auckland, North Shore Albany Ews","20110507:0600",0,1,"H",2011-05-07 06:00:00
"Auckland, North Shore Albany Ews","20110508:0600",0,1,"H",2011-05-08 06:00:00
"Auckland, North Shore Albany Ews","20110509:0600",0,1,"H",2011-05-09 06:00:00
"Auckland, North Shore Albany Ews","20110510:0600",0,1,"H",2011-05-10 06:00:00
"Auckland, North Shore Albany Ews","20110511:0600",0.4,1,"H",2011-05-11 06:00:00
"Auckland, North Shore Albany Ews","20110512:0600",0,1,"H",2011-05-12 06:00:00
"Auckland, North Shore Albany Ews","20110513:0600",0,1,"H",2011-05-13 06:00:00
"Auckland, North Shore Albany Ews","20110514:0600",0,1,"H",2011-05-14 06:00:00
"Auckland, North Shore Albany Ews","20110515:0600",0,1,"H",2011-05-15 06:00:00
"Auckland, North Shore Albany Ews","20110516:0600",0,1,"H",2011-05-16 06:00:00
"Auckland, North Shore Albany Ews","20110517:0600",0,1,"H",2011-05-17 06:00:00
"Auckland, North Shore Albany Ews","20110518:0600",0,1,"H",2011-05-18 06:00:00
"Auckland, North Shore Albany Ews","20110519:0600",0,1,"H",2011-05-19 06:00:00
"Auckland, North Shore Albany Ews","20110520:0600",0,1,"H",2011-05-20 06:00:00
"Auckland, North Shore Albany Ews","20110521:0600",0,1,"H",2011-05-21 06:00:00
"Auckland, North Shore Albany Ews","20110522:0600",0,1,"H",2011-05-22 06:00:00
"Auckland, North Shore Albany Ews","20110523:0600",0,1,"H",2011-05-23 06:00:00
"Auckland, North Shore Albany Ews","20110524:0600",0,1,"H",2011-05-24 06:00:00
"Auckland, North Shore Albany Ews","20110525:0600",0,1,"H",2011-05-25 06:00:00
"Auckland, North Shore Albany Ews","20110526:0600",0,1,"H",2011-05-26 06:00:00
"Auckland, North Shore Albany Ews","20110527:0600",0,1,"H",2011-05-27 06:00:00
"Auckland, North Shore Albany Ews","20110528:0600",0,1,"H",2011-05-28 06:00:00
"Auckland, North Shore Albany Ews","20110529:0600",0,1,"H",2011-05-29 06:00:00
"Auckland, North Shore Albany Ews","20110530:0600",0,1,"H",2011-05-30 06:00:00
"Auckland, North Shore Albany Ews","20110531:0600",0.3,1,"H",2011-05-31 06:00:00
"Auckland, North Shore Albany Ews","20110601:0600",0,1,"H",2011-06-01 06:00:00
"Auckland, North Shore Albany Ews","20110602:0600",0,1,"H",2011-06-02 06:00:00
"Auckland, North Shore Albany Ews","20110603:0600",0,1,"H",2011-06-03 06:00:00
"Auckland, North Shore Albany Ews","20110604:0600",0.3,1,"H",2011-06-04 06:00:00
"Auckland, North Shore Albany Ews","20110605:0600",0.2,1,"H",2011-06-05 06:00:00
"Auckland, North Shore Albany Ews","20110606:0600",0,1,"H",2011-06-06 06:00:00
"Auckland, North Shore Albany Ews","20110607:0600",0,1,"H",2011-06-07 06:00:00
"Auckland, North Shore Albany Ews","20110608:0600",0,1,"H",2011-06-08 06:00:00
"Auckland, North Shore Albany Ews","20110609:0600",0,1,"H",2011-06-09 06:00:00
"Auckland, North Shore Albany Ews","20110610:0600",3.7,1,"H",2011-06-10 06:00:00
"Auckland, North Shore Albany Ews","20110611:0600",0,1,"H",2011-06-11 06:00:00
"Auckland, North Shore Albany Ews","20110612:0600",0,1,"H",2011-06-12 06:00:00
"Auckland, North Shore Albany Ews","20110613:0600",0,1,"H",2011-06-13 06:00:00
"Auckland, North Shore Albany Ews","20110614:0600",0,1,"H",2011-06-14 06:00:00
"Auckland, North Shore Albany Ews","20110615:0600",0,1,"H",2011-06-15 06:00:00
"Auckland, North Shore Albany Ews","20110616:0600",0,1,"H",2011-06-16 06:00:00
"Auckland, North Shore Albany Ews","20110617:0600",0,1,"H",2011-06-17 06:00:00
"Auckland, North Shore Albany Ews","20110618:0600",4,1,"H",2011-06-18 06:00:00
"Auckland, North Shore Albany Ews","20110619:0600",0.1,1,"H",2011-06-19 06:00:00
"Auckland, North Shore Albany Ews","20110620:0600",0,1,"H",2011-06-20 06:00:00
"Auckland, North Shore Albany Ews","20110621:0600",0,1,"H",2011-06-21 06:00:00
"Auckland, North Shore Albany Ews","20110622:0600",0,1,"H",2011-06-22 06:00:00
"Auckland, North Shore Albany Ews","20110623:0600",0,1,"H",2011-06-23 06:00:00
"Auckland, North Shore Albany Ews","20110624:0600",0.9,1,"H",2011-06-24 06:00:00
"Auckland, North Shore Albany Ews","20110625:0600",1.8,1,"H",2011-06-25 06:00:00
"Auckland, North Shore Albany Ews","20110626:0600",0,1,"H",2011-06-26 06:00:00
"Auckland, North Shore Albany Ews","20110627:0600",0.3,1,"H",2011-06-27 06:00:00
"Auckland, North Shore Albany Ews","20110628:0600",0.9,1,"H",2011-06-28 06:00:00
"Auckland, North Shore Albany Ews","20110629:0600",0,1,"H",2011-06-29 06:00:00
"Auckland, North Shore Albany Ews","20110630:0600",0,1,"H",2011-06-30 06:00:00
"Auckland, North Shore Albany Ews","20110701:0600",0,1,"H",2011-07-01 06:00:00
"Auckland, North Shore Albany Ews","20110702:0600",0,1,"H",2011-07-02 06:00:00
"Auckland, North Shore Albany Ews","20110703:0600",0,1,"H",2011-07-03 06:00:00
"Auckland, North Shore Albany Ews","20110704:0600",0,1,"H",2011-07-04 06:00:00
"Auckland, North Shore Albany Ews","20110705:0600",0,1,"H",2011-07-05 06:00:00
